PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice
0533213140,1999,1999,1129,1,419,310,2,729,729,1458,0,1,2,2,5,1,1,2,440,0,32,176000
0533221030,2000,2000,513,1,420,336,3,756,756,1512,0,1,2,2,4,1,1,2,440,0,32,168500
0533221060,2000,2000,216,1,417,339,3,769,804,1573,0,1,2,3,4,0,1,2,440,0,32,177000
0533221100,2000,2000,456,1,436,320,3,769,756,1525,0,1,2,3,5,1,1,2,440,0,0,177000
0533223050,2004,2004,0,1,239,312,3,551,551,1102,0,1,2,2,4,0,1,2,480,0,60,148800
0533236040,1999,2000,456,0,0,776,3,764,677,1441,0,1,2,2,5,0,1,2,492,206,0,174000
0533241030,1997,1998,1600,1,649,326,3,975,975,1950,0,1,2,3,7,1,1,2,576,0,10,239000
0533242080,1999,2000,0,0,0,1339,3,1358,0,1358,0,0,2,3,5,0,1,2,625,176,174,204000
0533242090,2003,2004,0,1,964,90,3,1072,976,2048,1,1,2,3,8,2,1,2,552,0,48,301000
0533244040,1998,1998,0,1,901,319,3,1220,1142,2362,1,1,2,3,8,2,3,2,1105,147,0,312500
0533250190,1994,1995,0,1,457,0,3,1494,0,1494,1,1,1,1,5,1,3,2,478,0,30,279700
0533251110,1980,1980,600,1,1732,270,3,2362,0,2362,1,1,2,3,8,1,3,2,546,180,16,255000
0533251130,1978,1978,0,1,680,289,3,1432,0,1432,1,1,1,2,5,1,3,2,588,168,180,194000
0533252130,1976,2004,0,1,1157,280,1,1437,0,1437,1,0,2,3,6,1,3,2,528,0,21,218000
0533253180,1978,1998,0,1,881,0,1,1295,0,1295,1,0,1,1,4,2,3,2,571,133,89,213750
0533254100,1976,1994,360,0,0,528,3,1094,761,1855,0,1,2,3,7,1,3,2,512,113,100,187000
0533254130,1976,1976,0,1,978,284,3,1262,0,1262,0,0,2,3,6,1,3,2,460,298,0,181500
0533350020,1981,1981,0,1,1632,0,2,2497,0,2497,1,0,2,2,7,2,3,2,676,266,0,373000
0534104090,2001,2001,0,1,738,319,3,1057,872,1929,1,1,2,3,7,1,3,2,650,0,235,226000
0534125120,1968,1968,41,0,0,912,3,1152,0,1152,1,1,1,3,7,0,3,2,412,0,126,143450
0534127080,1970,1970,525,1,915,93,1,1403,1008,2411,1,1,2,4,8,1,3,2,570,0,192,240050
0534127140,1969,1969,0,1,973,0,3,1082,0,1082,1,0,1,3,6,0,3,2,480,160,0,162500
0534127260,1968,1968,196,1,910,385,0,1295,0,1295,1,1,1,3,6,0,3,2,528,0,194,164000
0534128090,1972,1987,0,1,346,778,1,1610,0,1610,0,0,2,3,8,1,3,2,515,202,0,185000
0534151090,1993,1993,112,0,0,1594,3,1594,0,1594,0,0,2,2,6,1,3,2,472,190,80,188500
0534151180,1993,1993,194,1,819,329,3,1091,984,2075,1,1,2,3,8,1,3,2,473,235,86,255000
0534176140,1966,1966,0,1,792,301,2,1093,0,1093,1,0,2,3,6,1,3,2,484,224,0,158500
0534177210,1973,1973,320,1,916,326,0,1242,0,1242,0,1,1,3,6,1,3,2,528,0,0,175500
0534178010,1963,1963,203,1,617,171,1,1052,0,1052,1,0,1,3,6,0,3,1,311,0,133,127000
0534201040,1967,1993,0,1,474,437,1,1107,0,1107,1,0,1,3,5,0,3,1,308,88,64,127000
0534202030,1967,1967,196,1,695,519,1,1214,0,1214,0,0,2,3,5,1,3,1,318,0,111,143000
0534204120,1965,1965,168,1,836,237,1,1073,0,1073,1,1,1,3,6,0,3,2,515,0,0,156000
0534252040,1958,1983,0,1,457,193,1,1344,0,1344,1,0,1,2,6,1,1,1,484,316,28,144000
0534252110,1960,1978,0,0,0,978,1,1422,0,1422,0,0,1,3,6,1,3,1,286,0,0,139900
0534275170,1960,1998,0,1,498,460,1,958,0,958,0,0,1,2,5,0,3,1,301,0,0,151500
0534275220,1960,1960,66,0,0,1065,2,1065,0,1065,0,1,1,3,6,0,1,2,461,74,0,126500
0534276070,1958,1958,63,1,507,81,3,1138,0,1138,0,0,1,3,6,0,3,1,264,224,0,145000
0534276160,1958,1985,0,1,111,522,0,912,0,912,0,0,1,2,5,0,3,1,297,12,285,120000
0534276180,1956,1956,0,1,438,250,2,1074,0,1074,0,0,1,2,6,1,1,2,396,0,72,124000
0534278150,1961,1961,0,1,311,386,1,1187,0,1187,1,0,1,2,6,1,3,2,440,128,0,140500
0534278170,1961,1961,56,1,700,264,3,964,0,964,0,0,1,3,5,1,1,2,784,170,0,137500
0534278190,1960,1960,0,0,0,894,1,894,0,894,0,0,1,3,5,0,1,1,312,0,0,117600
0534401120,1966,1966,202,1,654,520,3,1200,0,1200,0,0,2,3,6,1,3,2,440,0,0,163500
0534401200,1965,1965,98,1,494,548,1,1042,0,1042,0,0,2,3,5,0,3,2,440,192,0,161000
0534403040,1964,1991,108,1,270,452,3,1302,0,1302,0,0,2,3,7,0,3,1,309,333,0,158000
0534403290,1964,1997,306,1,414,431,3,845,1309,2154,0,1,2,5,8,1,3,2,539,0,0,224500
0534403420,1964,1964,212,1,54,533,1,1374,0,1374,0,0,1,3,7,1,3,1,286,0,28,147000
0534425015,1959,1991,136,1,1386,206,2,1652,0,1652,1,1,1,3,6,1,3,2,510,0,0,200000
0534425080,1960,1987,85,1,594,331,3,1429,0,1429,0,0,1,3,7,2,3,2,572,216,110,181900
0534427140,1959,2002,0,1,405,658,2,1327,0,1327,1,0,1,3,7,0,1,2,624,0,0,150750
0534430090,1950,1950,0,0,0,932,3,932,0,932,0,0,1,2,4,1,3,1,306,0,0,124000
0534431020,1940,1996,0,1,130,433,1,908,0,908,0,0,1,2,4,0,3,2,512,284,24,138500
0534451020,1945,1950,0,1,144,226,1,442,228,670,1,0,1,2,4,0,0,0,0,0,21,64000
0534453080,1958,2000,0,1,150,254,3,808,0,808,0,0,1,2,5,0,1,1,308,143,0,112000
0534475170,1964,1978,272,1,442,374,1,1127,850,1977,0,1,1,4,9,1,3,2,540,0,52,165000
0534476080,1955,1955,176,1,368,710,3,1150,0,1150,1,0,1,2,6,0,3,1,288,0,0,144000
0534479120,1941,1950,0,1,368,359,1,968,408,1376,1,0,1,3,6,1,3,1,240,0,0,105000
0534479140,1942,1995,224,1,386,342,3,888,756,1644,0,1,1,3,7,2,3,1,312,168,0,146500
0535105110,1961,1961,291,1,600,618,1,1254,0,1254,1,0,1,3,6,1,3,2,525,0,0,158500
0535106140,1958,1958,1,1,456,456,3,912,0,912,0,0,1,2,5,0,3,1,275,0,0,114500
0535106180,1958,1958,180,1,460,414,1,874,650,1524,0,1,1,3,7,0,3,1,315,0,0,144000
0535151020,1957,1999,0,1,873,63,1,936,0,936,1,0,1,2,4,0,3,1,315,0,0,141000
0535151100,1956,1956,54,1,908,100,3,1008,0,1008,1,0,1,3,6,0,1,1,308,0,0,131000
0535152060,1958,1992,0,1,846,210,0,1056,0,1056,1,0,1,3,6,0,3,1,308,0,0,139000
0535154080,1958,1958,243,1,608,834,2,1442,0,1442,0,1,1,4,7,0,3,1,301,0,0,157900
0535155110,1954,2005,0,1,480,108,1,1056,0,1056,0,0,1,3,6,0,3,1,260,390,0,139400
0535176070,1957,1957,0,1,777,467,3,1244,0,1244,0,1,1,3,6,2,3,1,336,0,40,150000
0535177020,1960,1960,69,0,0,1144,1,1144,0,1144,0,0,1,3,6,1,3,1,336,0,0,120000
0535177110,1957,1969,289,1,668,525,2,1721,0,1721,0,0,1,4,8,3,3,2,464,0,0,174850
0535179120,1957,1957,0,1,512,410,1,922,0,922,1,0,1,2,5,0,3,1,308,0,34,116000
0535180030,1956,1956,120,1,586,462,1,1048,0,1048,1,0,1,3,6,0,3,1,286,0,20,135000
0535181030,1970,1970,0,1,1237,420,2,1657,0,1657,0,0,2,3,7,1,3,2,484,0,0,163500
0535181140,1955,1975,0,1,780,424,1,1411,0,1411,0,0,1,3,7,1,3,1,310,278,82,130000
0535300040,1955,1955,0,1,288,928,1,1216,0,1216,1,0,1,3,5,0,3,1,336,0,0,129500
0535301060,1953,2006,0,1,408,456,2,1154,0,1154,0,1,1,3,6,0,1,1,336,63,0,142000
0535302070,1952,1952,0,1,441,507,1,948,0,948,0,0,1,2,5,0,1,2,410,0,48,125000
0535304170,1953,1953,0,1,85,0,1,1040,0,1040,0,0,1,3,6,0,3,1,293,0,0,136000
0535305180,1953,2006,0,1,643,365,2,1008,0,1008,1,0,1,2,6,0,3,1,240,0,18,134500
0535325090,1956,2003,0,1,114,120,1,925,0,925,1,0,1,3,5,0,1,1,252,152,0,127000
0535325280,1955,1955,0,1,384,0,1,1360,0,1360,0,0,1,3,6,1,1,2,572,0,50,130000
0535325320,1955,1955,0,1,150,1040,2,1040,500,1540,1,0,1,4,7,0,1,1,352,0,0,115000
0535327160,1955,1955,0,1,793,130,1,925,0,925,1,0,1,3,5,2,3,1,390,81,0,116900
0535327200,1956,2000,0,1,377,551,1,928,0,928,0,0,1,2,4,0,3,1,252,261,0,132000
0535353050,1953,1953,0,1,595,156,2,1647,0,1647,1,0,1,3,6,1,3,1,280,225,0,153000
0535353130,1952,1952,0,1,292,632,1,924,0,924,0,0,1,2,6,0,1,1,420,0,324,112500
0535353160,1890,2006,0,0,0,925,2,1000,544,1544,0,0,2,3,7,0,0,0,0,231,0,138000
0535354050,1949,2003,0,1,220,625,1,893,0,893,0,0,1,2,4,0,1,2,576,0,0,135000
0535354260,1953,2004,0,1,198,1018,3,1216,0,1728,1,0,1,3,7,1,3,1,371,200,0,156000
0535375130,1940,1950,0,0,0,735,2,735,299,1034,0,0,1,2,5,0,1,1,240,0,39,109000
0535376010,1956,1956,0,0,0,882,3,882,0,882,0,0,1,1,4,0,0,0,0,0,0,103200
0535378080,1925,1993,0,1,1030,55,3,845,436,1281,1,0,2,1,6,0,1,2,580,0,0,128500
0535379060,1927,2007,0,0,0,656,1,968,0,968,0,0,2,4,5,0,1,1,216,0,0,64500
0535379110,1895,1999,0,0,0,736,3,751,783,1534,0,1,1,3,6,0,0,0,0,0,112,148000
0535382150,1920,1950,0,0,0,691,3,691,0,691,0,0,1,2,4,0,1,1,216,0,20,86000
0535402140,1963,1999,364,1,242,0,1,1035,616,1651,0,0,2,4,6,2,2,1,276,460,46,172000
0535402180,1961,1961,53,1,192,728,2,888,0,888,0,0,1,3,5,0,3,1,240,0,0,120000
0535403030,1968,1968,86,1,952,0,2,952,0,952,1,0,1,3,5,0,3,1,288,0,0,128500
0535450190,1949,2006,0,0,0,672,3,672,252,924,0,0,1,3,6,1,1,2,576,0,0,122900
0535450220,1948,1950,206,1,336,746,1,1082,0,1082,0,0,1,2,5,1,1,1,240,0,130,119200
0535450310,1949,1950,320,1,196,844,3,1168,678,1846,0,0,2,3,7,1,3,1,315,0,0,143000
0535451040,1950,1950,0,1,534,246,1,988,0,988,0,0,1,3,6,0,3,1,276,0,80,119000
0535451100,1950,1950,0,1,432,432,0,1238,0,1238,0,1,1,3,6,1,3,1,357,0,171,102000
0535451110,1950,2002,0,1,398,317,2,864,0,864,1,0,1,3,5,0,1,2,720,194,0,129000
0535452060,1960,2002,45,1,588,422,3,1134,0,1134,0,0,1,2,6,0,3,1,254,0,16,135000
0535453080,1959,2003,0,1,574,466,3,1040,0,1040,1,0,1,3,6,0,3,1,286,0,0,152000
0535453150,1958,1958,0,1,625,545,1,1170,0,1170,0,0,1,3,6,1,3,1,338,0,0,140000
0535453180,1960,1960,0,1,739,503,2,1242,0,1242,1,1,1,3,6,0,3,1,324,0,0,152000
0535457020,1960,1960,0,1,1098,125,1,1377,0,1377,1,0,1,3,6,2,3,1,351,0,0,156500
0535476360,1964,1993,340,1,536,169,2,1020,831,1851,0,1,2,3,7,1,3,2,440,239,42,187000
0535477130,1962,1962,288,1,540,324,1,876,936,1812,0,0,2,4,8,1,3,1,264,0,168,169500
0535477180,1962,1962,0,1,110,312,2,864,0,864,0,0,1,2,5,0,1,1,294,58,0,125500
0535478040,1962,1962,0,1,734,162,1,936,0,936,1,0,1,3,6,1,3,1,288,24,90,130000
0902100010,1926,1980,0,0,0,850,1,960,0,960,0,0,1,2,5,0,1,2,576,0,0,103000
0902105110,1910,2002,0,0,0,264,3,768,664,1432,0,0,2,2,7,0,1,2,360,270,0,132000
0902106070,1927,1950,0,1,276,569,1,866,430,1296,0,0,1,3,6,0,1,2,576,0,0,127500
0902106120,1922,1950,0,1,782,240,1,1022,0,1022,1,0,1,2,4,1,1,1,184,0,122,89500
0902110010,1920,1990,0,0,0,967,2,967,0,967,0,0,1,2,5,1,1,1,180,0,0,99900
0902125120,1885,1995,0,0,0,641,2,1047,0,1047,0,0,1,2,6,0,1,1,273,0,0,100000
0902128160,1940,1950,279,0,0,808,3,1072,0,1072,0,0,1,2,5,2,1,2,379,0,0,130000
0902201090,1900,2006,0,1,130,550,3,680,494,1174,0,0,1,2,6,1,1,2,576,116,26,135000
0902201130,1948,2002,0,1,331,318,3,679,504,1183,0,1,1,2,6,0,1,1,308,0,176,120000
0902202070,1937,2000,435,1,168,739,1,1131,0,1131,0,0,1,2,7,0,1,2,672,0,72,89471
0902205020,1900,1950,0,1,122,0,2,761,380,1141,0,0,1,3,6,0,1,1,252,0,0,85000
0902205130,1920,1950,0,1,250,710,2,960,0,960,0,0,1,2,5,0,1,1,308,0,0,108500
0902206270,1900,1950,0,0,0,1075,3,1156,642,1798,0,1,2,4,7,0,1,2,342,0,0,137000
0902207010,1945,1997,0,1,329,357,2,866,0,866,0,0,1,2,4,0,0,0,0,58,42,110500
0902207150,1923,2006,0,0,0,968,1,968,0,968,0,0,1,2,5,0,1,2,480,0,0,100000
0902300020,1910,1999,0,0,0,725,3,909,863,1772,0,1,2,3,7,0,1,2,816,0,0,184900
0902300040,1927,1950,0,1,196,322,1,914,728,1642,0,1,1,4,9,1,1,1,374,0,0,145000
0902301030,1925,1994,0,0,0,702,2,842,630,1472,0,0,1,3,6,0,1,1,250,0,0,125000
0902301130,1910,1950,0,1,168,448,3,616,616,1232,0,0,1,3,6,0,1,2,480,280,0,114000
0902302150,1900,1950,0,0,0,662,1,1422,915,2337,0,0,2,5,10,0,1,2,560,0,57,90000
0902303100,1910,1990,0,1,259,667,1,991,659,1650,0,0,2,3,6,0,1,2,468,128,103,144100
0902304040,1880,1950,0,0,0,1008,1,1178,1032,2210,0,0,2,5,8,0,1,1,205,0,48,117500
0902305010,1930,2005,0,1,316,371,2,687,671,1358,0,1,1,3,6,1,1,1,336,0,32,124500
0902330090,1879,1987,0,0,0,819,1,1312,1142,2454,0,0,2,3,8,1,3,2,576,0,148,185000
0902332030,1910,1998,0,1,1046,168,3,1260,1031,2291,0,0,2,4,9,1,1,2,506,0,0,133900
0902401030,1926,2004,0,1,370,779,2,1149,467,1616,0,0,2,3,5,0,1,1,216,0,0,152000
0902404010,1948,1973,0,1,338,1221,2,1559,0,1559,1,0,1,2,5,0,1,2,812,0,116,153500
0902408080,1890,1998,0,0,0,718,3,1576,978,2554,0,1,1,3,8,0,1,2,704,0,48,159500
0902427040,1930,1950,0,1,324,588,2,912,336,1248,0,0,1,2,6,0,1,1,160,0,0,87000
0903201090,1925,1994,0,1,317,212,1,916,144,1060,1,0,1,1,6,1,1,1,308,0,65,136500
0903204030,1950,1950,0,1,910,0,1,910,525,1435,1,0,1,3,6,0,1,1,308,0,33,128250
0903205085,1920,1950,0,1,645,270,1,1167,0,1167,0,0,1,3,6,1,1,2,495,0,0,144000
0903206170,1923,1950,0,1,300,765,3,915,720,1635,0,1,1,3,6,1,1,2,440,0,38,210000
0903225040,1939,1998,0,1,306,422,3,728,546,1274,0,0,2,3,6,0,1,1,224,0,0,135000
0903227140,1939,1950,0,1,276,324,3,608,624,1232,0,1,1,3,6,2,3,1,217,0,0,128000
0903228080,1941,1950,0,1,375,360,3,869,349,1218,0,0,1,3,6,1,1,2,440,0,0,131000
0903231050,1939,1950,0,0,0,884,3,884,0,884,0,0,1,2,5,0,1,1,240,0,0,113000
0903231090,1938,1950,0,1,52,809,2,861,548,1409,1,1,1,3,6,1,1,2,528,225,0,126000
0903231180,1939,1952,0,1,48,624,3,899,423,1322,1,0,1,4,7,0,1,1,280,0,0,132000
0903232100,1930,1992,0,0,0,966,3,1014,412,1426,0,0,1,3,6,1,1,1,230,174,0,131750
0903233030,1926,1950,0,1,351,405,2,903,378,1281,1,0,1,2,6,0,1,2,379,25,0,132500
0903233050,1920,2004,0,0,0,939,3,939,574,1513,0,1,1,4,8,0,1,1,180,24,0,137500
0903233140,1929,2001,0,0,0,832,3,854,0,854,0,0,1,2,5,0,1,2,576,48,112,132000
0903233180,1931,1950,0,1,425,459,1,959,408,1367,0,0,1,3,6,1,1,1,560,0,0,127500
0903234160,1926,1950,0,0,0,960,1,986,0,986,0,0,1,2,5,1,1,1,180,0,128,102000
0903236130,1918,1995,0,0,0,1100,3,1100,1164,2264,0,1,2,4,8,0,1,1,408,0,152,200000
0903400040,1919,1950,0,0,0,764,3,1060,764,1824,0,0,1,3,8,1,1,2,520,0,0,180500
0903401070,1920,1950,0,0,0,768,3,752,624,1376,0,0,1,3,7,0,1,2,576,0,54,165000
0903425270,1926,1950,0,0,0,750,1,960,356,1316,0,0,1,4,7,0,1,2,576,0,0,90000
0903425280,1915,2003,0,0,0,698,3,698,698,1396,0,0,1,3,7,0,1,1,384,0,0,153575
0903426010,1929,1990,0,1,336,336,2,672,672,1344,1,1,1,3,6,1,3,2,456,0,0,140000
0903427040,1916,1950,0,1,168,0,1,1664,862,2526,0,0,2,5,10,1,1,1,216,88,15,136000
0903430040,1901,1950,0,0,0,592,1,933,240,1173,0,0,2,3,7,0,1,1,240,0,25,113000
0903430050,1901,1950,0,0,0,969,1,969,245,1214,0,0,1,2,6,0,1,1,216,0,0,117000
0903450060,1931,1950,600,1,224,816,3,1226,592,1818,0,1,1,4,7,2,1,1,240,0,0,169500
0903451110,1930,1950,0,0,0,637,3,1108,0,1108,0,0,1,3,6,1,3,1,280,0,0,139400
0903454010,1914,2006,0,0,0,684,1,773,582,1355,0,1,1,3,7,0,0,0,0,136,0,127000
0903454090,1937,1950,0,0,0,780,1,780,595,1375,0,1,1,3,6,1,1,1,544,0,162,141000
0903456110,1950,2005,0,1,354,224,3,976,976,1952,0,1,1,4,8,2,1,1,299,285,0,212300
0903457040,1915,1950,0,1,375,763,2,1138,1042,2180,0,1,1,3,7,1,1,2,720,0,0,161000
0903457130,1958,1958,0,1,681,0,1,838,477,1315,1,0,2,3,5,0,1,2,436,0,0,99500
0903458020,1920,1996,0,0,0,530,1,581,530,1111,0,0,1,3,6,0,1,1,288,0,0,101000
0903458060,1916,1990,0,1,197,999,3,1196,0,1196,1,0,1,2,5,0,1,2,440,0,0,109900
0903475040,1941,1950,0,1,360,360,1,854,0,1382,0,1,1,2,7,0,1,2,660,237,0,128500
0903476100,1930,1950,0,1,116,556,3,840,0,840,0,0,1,3,5,1,0,0,0,0,0,87000
0904100100,1937,1980,0,1,288,717,1,1262,1005,2267,1,1,1,3,7,2,3,2,498,521,0,219000
0904301110,1940,1950,0,1,312,444,0,756,378,1134,1,1,1,3,7,0,1,1,240,0,0,126000
0904302010,1942,1979,0,1,485,187,1,778,504,1282,1,0,1,2,4,0,1,1,240,0,88,108500
0905100060,1963,1963,0,1,925,0,1,999,0,999,1,0,1,3,6,0,1,1,308,40,176,130000
0905100080,1964,1980,30,1,785,635,2,1452,0,1452,1,0,1,2,6,1,1,2,572,92,0,158450
0905101070,1964,1964,0,1,513,348,1,1005,0,1005,1,0,1,3,5,0,1,2,440,0,0,115400
0905101200,1961,1961,192,1,903,126,2,1029,0,1029,1,0,1,3,5,0,3,1,261,64,0,118500
0905102010,1964,2001,50,1,68,190,1,1020,0,1020,0,0,2,3,5,1,1,2,528,0,0,165000
0905103110,1966,1966,442,1,249,30,1,1040,0,1040,1,0,1,3,6,0,3,1,264,0,90,123000
0905104030,1966,1966,0,1,187,0,2,913,0,913,1,0,1,3,6,0,1,1,240,0,0,129000
0905104090,1966,1966,0,1,180,340,1,894,0,894,0,0,1,3,5,0,1,1,384,0,0,125000
0905104170,1968,1968,0,0,0,948,1,948,0,948,0,0,1,3,6,0,3,1,300,147,0,108000
0905104240,1971,1990,0,1,748,20,2,868,0,868,1,0,1,2,6,0,1,2,576,138,0,119900
0905105040,1968,1968,89,1,168,420,1,897,0,897,0,0,1,3,5,0,3,1,264,0,0,115000
0905105170,1967,1967,323,1,114,300,1,943,0,943,1,0,1,2,5,0,1,2,528,132,0,134500
0905105260,1966,1966,0,1,763,192,3,955,0,955,1,0,1,3,6,0,3,1,386,0,0,127000
0905106150,1968,1968,0,1,492,402,2,894,0,894,0,0,1,3,5,1,3,2,450,0,0,129000
0905107140,1977,1977,148,0,0,660,3,1285,0,1285,0,1,1,3,7,1,3,2,528,138,0,143500
0905200010,1966,1966,0,1,216,261,3,912,0,912,1,0,1,3,6,0,1,1,315,204,0,129000
0905201080,1956,1998,0,1,386,332,2,1375,0,1375,1,0,1,3,6,1,3,1,323,0,0,187000
0905226050,1918,2007,0,0,0,816,3,1416,0,1416,0,0,2,3,7,0,3,2,576,0,0,112000
0905226080,1940,1998,0,1,258,422,3,798,504,1302,0,1,1,2,6,2,3,1,224,0,0,165250
0905226130,1954,1995,0,1,736,231,1,1299,0,1299,0,0,1,3,6,1,3,2,494,81,0,150000
0905226170,1958,1998,340,1,190,95,1,1176,0,1176,1,0,1,3,6,2,3,1,303,0,0,137000
0905301050,1971,2002,351,1,1219,424,1,1824,0,1824,1,0,2,2,5,2,3,2,739,380,48,302000
0905352010,1984,1984,136,1,299,0,3,1522,0,1522,0,0,2,3,7,1,3,2,552,0,77,182000
0905352180,1988,1989,268,1,831,320,1,1164,896,2060,0,1,2,4,8,1,3,2,521,0,228,211000
0905376090,1948,2005,0,1,300,109,3,1325,0,1325,0,0,2,3,6,1,1,2,576,0,42,216000
0905377020,1953,1953,0,1,587,486,1,1630,0,1630,0,0,2,3,6,1,1,2,649,0,64,130000
0905377050,1946,1950,0,0,0,484,1,1242,0,1242,0,0,1,2,4,0,3,1,336,0,0,109900
0905426010,1950,2001,0,1,477,725,1,2158,0,2158,1,0,2,4,7,1,3,2,576,0,29,243000
0905451390,1954,1954,0,1,491,497,3,988,638,1626,0,1,1,3,6,0,3,1,332,366,0,154000
0905475270,1958,1958,0,1,453,411,1,864,0,864,0,0,1,3,6,0,3,1,399,0,0,118000
0905476170,1920,2002,0,1,348,180,3,605,0,605,1,0,1,2,5,0,0,0,0,0,0,86000
0905476225,1984,1984,149,1,283,0,2,1038,0,1038,0,0,2,2,5,0,3,1,264,0,105,130000
0905478140,1951,1951,0,1,557,785,3,1342,0,1342,1,0,1,4,7,0,1,1,256,0,0,125000
0905478220,1951,1994,0,1,1080,0,1,1080,400,1480,1,0,1,4,7,1,3,1,253,0,0,136500
0906200230,1984,1984,0,0,0,1105,3,1105,717,1822,0,0,2,4,7,1,3,2,515,0,195,228500
0906201022,1990,1991,0,1,738,172,2,1442,0,1442,1,0,2,3,6,1,3,2,719,0,244,179900
0906201023,1990,1991,246,1,700,0,2,1122,1121,2243,1,1,2,4,8,1,3,3,746,127,44,225000
0906201200,1986,1987,172,1,28,0,3,1553,1177,2730,1,1,2,4,8,1,3,2,576,201,96,301000
0906203140,1991,1991,0,1,48,422,3,912,1215,2127,1,1,2,4,8,1,3,3,833,72,192,238000
0906204140,1989,1989,340,1,421,386,2,1175,807,1982,0,1,2,3,7,1,3,2,575,0,84,228500
0906223040,1994,2001,0,1,497,282,3,1029,929,1958,1,1,2,3,7,1,3,2,499,202,93,220000
0906340080,2007,2007,220,1,984,280,3,1282,1414,2696,1,1,2,4,10,1,2,3,792,120,184,383970
0906378120,2007,2007,306,0,0,1643,3,1651,0,1651,0,0,2,3,7,1,3,3,870,204,64,250000
0906378150,2006,2007,0,0,0,2140,3,2140,0,2140,0,1,2,3,8,0,3,3,894,136,32,360000
0906378170,2006,2007,306,0,0,1494,3,1494,0,1494,0,0,2,3,7,1,3,3,840,160,33,279500
0906380010,2007,2007,0,0,0,1316,3,1316,0,1316,0,0,2,3,6,1,3,2,440,0,20,200141
0906380040,2007,2007,306,0,0,1643,3,1651,0,1651,0,0,2,3,7,1,3,3,870,192,64,246500
0906380070,2007,2007,270,0,0,1482,3,1482,1092,2574,0,1,2,3,10,1,2,3,868,0,148,276000
0906380120,2005,2007,80,1,925,349,3,1274,0,1274,1,0,2,3,6,0,3,2,508,264,98,203000
0906380140,2006,2006,0,0,0,728,3,728,728,1456,0,1,2,3,8,1,3,2,440,0,0,155835
0906380160,2006,2006,0,0,0,1240,3,1240,0,1240,0,0,2,2,5,0,3,3,826,140,93,194000
0906380200,2007,2007,108,1,664,544,3,1208,0,1208,1,0,2,2,6,0,3,2,628,105,54,195400
0906382020,2005,2006,204,1,20,1526,3,1546,0,1546,0,0,2,3,7,0,3,3,796,144,42,217000
0906382060,2006,2006,132,1,36,1453,3,1500,0,1500,0,0,2,3,7,1,3,2,674,144,38,212999
0906392080,2005,2006,0,0,0,1270,3,1270,0,1270,0,0,2,2,6,0,3,2,524,0,96,175900
0906394020,2005,2006,0,0,0,879,3,879,916,1795,0,1,2,3,7,0,3,2,578,164,111,191000
0906394050,2006,2006,0,1,24,1290,2,1314,0,1314,0,0,2,3,6,1,3,2,440,0,22,176432
0906402070,1988,1989,128,1,1065,92,3,1180,882,2062,1,1,2,3,7,1,3,2,454,60,55,277000
0906403060,1988,1988,360,1,608,0,3,946,927,1873,1,1,2,3,7,1,3,2,619,108,48,207000
0906426060,1958,2006,472,1,697,747,2,1444,700,2144,0,0,2,4,7,2,3,2,389,0,98,277000
0906426195,1992,1992,0,1,985,595,3,1079,874,1953,1,1,2,3,9,2,3,2,501,216,231,240000
0906475110,1966,2007,157,1,568,264,2,976,1111,2087,0,1,2,5,9,0,3,2,444,133,168,187500
0907125040,1994,1994,0,1,550,472,2,1022,0,1022,0,0,1,3,6,0,1,2,747,0,0,139500
0907125120,1994,1994,0,1,495,495,2,990,0,990,0,0,1,3,5,0,3,1,299,0,64,126000
0907130060,1995,1995,0,1,334,322,3,1200,0,1200,1,0,2,3,6,0,3,2,521,0,26,177500
0907131060,1997,2006,0,1,539,96,3,646,662,1308,1,1,2,3,6,0,3,2,497,142,54,175000
0907131120,1998,1998,0,1,706,88,3,882,914,1796,1,1,2,3,7,0,3,2,546,0,36,211000
0907135050,1994,1994,0,1,420,570,3,990,0,990,1,0,1,3,5,0,1,1,384,256,0,146000
0907135080,1996,1996,0,1,549,548,3,1097,0,1097,1,1,1,3,6,0,3,1,242,306,0,147900
0907135180,1994,1995,0,1,588,402,3,990,0,990,1,0,1,3,5,0,0,0,0,0,0,123600
0907180040,1997,1997,0,1,648,176,3,905,881,1786,1,1,2,3,7,0,3,2,684,0,162,204750
0907187040,1999,1999,0,1,342,646,3,988,885,1873,0,1,2,3,7,1,3,2,597,202,123,235500
0907187060,1998,1999,290,1,638,215,3,853,900,1753,1,1,2,3,7,1,3,2,534,0,74,217000
0907192020,2001,2001,0,0,0,845,3,845,845,1690,0,1,2,3,7,0,3,2,517,0,103,190550
0907192040,2000,2000,144,1,841,144,3,985,857,1842,1,1,2,3,7,1,3,2,486,193,96,217500
0907192120,2003,2003,167,1,1013,440,3,1479,0,1479,1,0,2,3,7,0,3,2,558,144,29,226000
0907192150,2003,2003,101,0,0,840,3,840,828,1668,0,1,2,3,8,0,3,2,500,144,68,180000
